Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Frequency,Source,Scraped At,Annualized Yield %
GOOY,2024-02-07,0.421,17.59,monthly,yfinance,2025-08-11 19:54:22Z,28.72086412734508
GOOY,2024-03-06,0.255,15.57,monthly,yfinance,2025-08-11 19:54:23Z,19.653179190751445
GOOY,2024-04-04,0.31,16.9,monthly,yfinance,2025-08-11 19:54:23Z,22.011834319526628
GOOY,2024-05-06,0.668,17.639999,monthly,yfinance,2025-08-11 19:54:24Z,45.442179446835574
GOOY,2024-06-06,0.686,17.719999,monthly,yfinance,2025-08-11 19:54:24Z,46.45598456297881
GOOY,2024-07-05,0.468,18.139999,monthly,yfinance,2025-08-11 19:54:26Z,30.959207880882467
GOOY,2024-08-07,0.499,15.08,monthly,yfinance,2025-08-11 19:54:26Z,39.708222811671085
GOOY,2024-09-06,0.358,14.33,monthly,yfinance,2025-08-11 19:54:27Z,29.97906489881367
GOOY,2024-10-03,0.255,15.23,monthly,yfinance,2025-08-11 19:54:27Z,20.0919238345371
GOOY,2024-10-31,0.377,15.01,monthly,yfinance,2025-08-11 19:54:28Z,30.13990672884744
GOOY,2024-11-29,0.285,14.27,monthly,yfinance,2025-08-11 19:54:29Z,23.96636299929923
GOOY,2024-12-27,0.633,15.02,monthly,yfinance,2025-08-11 19:54:29Z,50.572569906790946
GOOY,2025-01-23,0.332,15.03,monthly,yfinance,2025-08-11 19:54:30Z,26.506986027944112
GOOY,2025-02-20,0.388,14.01,monthly,yfinance,2025-08-11 19:54:30Z,33.23340471092078
GOOY,2025-03-20,0.328,12.4,monthly,yfinance,2025-08-11 19:54:31Z,31.741935483870964
GOOY,2025-04-17,0.373,11.4,monthly,yfinance,2025-08-11 19:54:31Z,39.263157894736835
GOOY,2025-05-15,0.345,12.0,monthly,yfinance,2025-08-11 19:54:32Z,34.5
GOOY,2025-06-12,0.398,12.13,monthly,yfinance,2025-08-11 19:54:32Z,39.37345424567189
GOOY,2025-07-10,0.308,11.95,monthly,yfinance,2025-08-11 19:54:33Z,30.92887029288703
GOOY,2025-08-07,0.449,12.73,monthly,yfinance,2025-08-11 19:54:33Z,42.32521602513747
JPMO,2023-10-06,0.252,19.917999,monthly,yfinance,2025-08-11 19:54:34Z,15.182247975813235
JPMO,2023-11-08,0.518,18.815001,monthly,yfinance,2025-08-11 19:54:35Z,33.03746834772956
JPMO,2023-12-07,0.201,18.959,monthly,yfinance,2025-08-11 19:54:35Z,12.722189988923466
JPMO,2024-01-05,0.249,19.955999,monthly,yfinance,2025-08-11 19:54:36Z,14.972941219329586
JPMO,2024-02-07,0.238,20.271999,monthly,yfinance,2025-08-11 19:54:36Z,14.088398485023601
JPMO,2024-03-06,0.493,21.004999,monthly,yfinance,2025-08-11 19:54:37Z,28.16472402593306
JPMO,2024-04-04,0.65,20.950001,monthly,yfinance,2025-08-11 19:54:38Z,37.23150180279228
JPMO,2024-05-06,0.417,19.535,monthly,yfinance,2025-08-11 19:54:39Z,25.61556181213207
JPMO,2024-06-06,0.348,19.351,monthly,yfinance,2025-08-11 19:54:40Z,21.580280088884297
JPMO,2024-07-05,0.221,19.440001,monthly,yfinance,2025-08-11 19:54:40Z,13.64197460689431
JPMO,2024-08-07,0.371,18.200001,monthly,yfinance,2025-08-11 19:54:41Z,24.46153711749796
JPMO,2024-09-06,0.523,18.360001,monthly,yfinance,2025-08-11 19:54:42Z,34.183004674128284
JPMO,2024-10-10,0.377,17.809999,monthly,yfinance,2025-08-11 19:54:42Z,25.40146128026172
JPMO,2024-11-07,0.35,18.459999,monthly,yfinance,2025-08-11 19:54:43Z,22.751897223829747
JPMO,2024-12-05,0.319,18.5,monthly,yfinance,2025-08-11 19:54:43Z,20.691891891891895
JPMO,2025-01-03,0.301,17.950001,monthly,yfinance,2025-08-11 19:54:44Z,20.12256155306064
JPMO,2025-01-30,0.693,18.879999,monthly,yfinance,2025-08-11 19:54:45Z,44.046612502468875
JPMO,2025-02-27,0.295,17.940001,monthly,yfinance,2025-08-11 19:54:45Z,19.732440371658843
JPMO,2025-03-27,0.372,16.4,monthly,yfinance,2025-08-11 19:54:45Z,27.219512195121958
JPMO,2025-04-24,0.561,15.5,monthly,yfinance,2025-08-11 19:54:47Z,43.43225806451614
JPMO,2025-05-22,0.392,15.88,monthly,yfinance,2025-08-11 19:54:48Z,29.62216624685139
JPMO,2025-06-20,0.277,16.379999,monthly,yfinance,2025-08-11 19:54:48Z,20.293041531931717
JPMO,2025-07-17,0.508,16.615999,monthly,yfinance,2025-08-11 19:54:48Z,36.687532299442246
JPMO,2025-08-14,0.282,16.49,monthly,yfinance,2025-08-18 06:36:37Z,20.521528198908427
KLIP,2023-01-27,1.68,74.277,monthly,yfinance,2025-08-11 19:54:50Z,27.141645462256147
KLIP,2023-02-24,3.48,64.125,monthly,yfinance,2025-08-11 19:54:51Z,65.12280701754386
KLIP,2023-03-29,3.294,63.657001,monthly,yfinance,2025-08-11 19:54:51Z,62.095290979856244
KLIP,2023-04-26,3.099,59.189999,monthly,yfinance,2025-08-11 19:54:52Z,62.8281814973506
KLIP,2023-05-25,2.589,57.57,weekly,yfinance,2025-08-11 19:54:52Z,233.8509640437728
KLIP,2023-05-26,2.586,55.98,monthly,yfinance,2025-08-11 19:54:52Z,55.43408360128617
KLIP,2023-06-28,2.505,56.130001,monthly,yfinance,2025-08-11 19:54:54Z,53.554248110560344
KLIP,2023-07-27,2.496,56.130001,monthly,yfinance,2025-08-11 19:54:55Z,53.36183763830683
KLIP,2023-08-29,2.502,53.91,monthly,yfinance,2025-08-11 19:54:55Z,55.692821368948245
KLIP,2023-09-27,2.241,51.27,monthly,yfinance,2025-08-11 19:54:56Z,52.45172615564658
KLIP,2023-10-27,2.091,49.619999,monthly,yfinance,2025-08-11 19:54:56Z,50.56832024523016
KLIP,2023-11-28,2.031,50.07,monthly,yfinance,2025-08-11 19:54:57Z,48.67585380467346
KLIP,2023-12-27,1.875,47.25,monthly,yfinance,2025-08-11 19:54:57Z,47.61904761904761
KLIP,2024-01-29,1.719,43.889999,monthly,yfinance,2025-08-11 19:54:57Z,46.9993175438441
KLIP,2024-02-27,1.851,44.009998,monthly,yfinance,2025-08-11 19:54:58Z,50.4703499418473
KLIP,2024-03-26,1.836,43.5,monthly,yfinance,2025-08-11 19:54:58Z,50.64827586206897
KLIP,2024-04-26,1.581,43.68,monthly,yfinance,2025-08-11 19:54:59Z,43.434065934065934
KLIP,2024-05-30,1.524,42.389999,monthly,yfinance,2025-08-11 19:54:59Z,43.14225154853153
KLIP,2024-06-27,1.38,38.880001,monthly,yfinance,2025-08-11 19:55:00Z,42.592591497104124
KLIP,2024-07-30,1.206,37.290001,monthly,yfinance,2025-08-11 19:55:00Z,38.80933121991603
KLIP,2024-08-29,1.137,36.240002,monthly,yfinance,2025-08-11 19:55:00Z,37.64900454475693
KLIP,2024-09-27,1.185,36.959999,monthly,yfinance,2025-08-11 19:55:01Z,38.47402701498991
KLIP,2024-10-30,1.833,34.349998,monthly,yfinance,2025-08-11 19:55:02Z,64.03493822619727
KLIP,2024-11-27,1.665,32.490002,monthly,yfinance,2025-08-11 19:55:02Z,61.49584108982204
KLIP,2024-12-30,0.669,32.400002,monthly,yfinance,2025-08-11 19:55:03Z,24.77777624828542
KLIP,2025-01-30,0.666,32.759998,monthly,yfinance,2025-08-11 19:55:03Z,24.395605884957625
KLIP,2025-02-27,0.671,32.669998,monthly,yfinance,2025-08-11 19:55:04Z,24.646466155278002
KLIP,2025-03-28,0.683,32.900002,monthly,yfinance,2025-08-11 19:55:04Z,24.911852588945134
KLIP,2025-04-29,0.622,30.68,monthly,yfinance,2025-08-11 19:55:05Z,24.328552803129075
KLIP,2025-05-29,0.636,31.27,monthly,yfinance,2025-08-11 19:55:05Z,24.406779661016948
KLIP,2025-06-27,0.644,31.76,monthly,yfinance,2025-08-11 19:55:06Z,24.33249370277078
KLIP,2025-07-30,0.653,31.848,monthly,yfinance,2025-08-11 19:55:07Z,24.604370761115298
MAGX,2024-12-30,0.396,47.689999,monthly,yfinance,2025-08-11 19:55:08Z,9.964353322800449
MAXI,2022-10-26,0.014,13.161,monthly,yfinance,2025-08-11 19:55:10Z,1.2764987462958743
MAXI,2022-11-25,0.007,10.554,monthly,yfinance,2025-08-11 19:55:10Z,0.7959067652075044
MAXI,2022-12-27,0.44,10.325,monthly,yfinance,2025-08-11 19:55:11Z,51.138014527845044
MAXI,2023-02-23,0.15,14.811,monthly,yfinance,2025-08-11 19:55:11Z,12.153129430828438
MAXI,2023-03-27,0.15,16.389999,monthly,yfinance,2025-08-11 19:55:12Z,10.982306954381144
MAXI,2023-04-25,0.15,16.528999,monthly,yfinance,2025-08-11 19:55:12Z,10.889951654059631
MAXI,2023-05-25,0.15,15.671,monthly,yfinance,2025-08-11 19:55:13Z,11.486184672324676
MAXI,2023-06-27,0.15,18.34,monthly,yfinance,2025-08-11 19:55:13Z,9.81461286804798
MAXI,2023-07-26,0.15,17.212,monthly,yfinance,2025-08-11 19:55:14Z,10.45782012549384
MAXI,2023-08-28,0.15,14.92,monthly,yfinance,2025-08-11 19:55:14Z,12.064343163538872
MAXI,2023-09-27,0.15,15.025,monthly,yfinance,2025-08-11 19:55:15Z,11.980033277870215
MAXI,2023-10-26,0.15,19.280001,monthly,yfinance,2025-08-11 19:55:15Z,9.336099100824736
MAXI,2023-11-27,0.15,20.610001,monthly,yfinance,2025-08-11 19:55:16Z,8.733624030391846
MAXI,2023-12-26,4.18,19.179001,monthly,yfinance,2025-08-11 19:55:16Z,261.53604142363827
MAXI,2024-01-26,0.15,18.809999,monthly,yfinance,2025-08-11 19:55:17Z,9.56937849916951
MAXI,2024-02-26,0.15,24.469999,monthly,yfinance,2025-08-11 19:55:17Z,7.355946357006389
MAXI,2024-03-25,0.15,30.799999,monthly,yfinance,2025-08-11 19:55:19Z,5.84415603390117
MAXI,2024-04-25,0.15,27.700001,monthly,yfinance,2025-08-11 19:55:19Z,6.498194711256508
MAXI,2024-05-24,0.15,29.99,monthly,yfinance,2025-08-11 19:55:19Z,6.0020006668889625
MAXI,2024-06-25,0.15,26.030001,monthly,yfinance,2025-08-11 19:55:20Z,6.915097698229054
MAXI,2024-07-26,1.0,27.26,monthly,yfinance,2025-08-11 19:55:20Z,44.02054292002934
MAXI,2024-08-27,1.0,22.91,monthly,yfinance,2025-08-11 19:55:21Z,52.37887385421214
MAXI,2024-09-25,1.0,22.0,monthly,yfinance,2025-08-11 19:55:22Z,54.54545454545454
MAXI,2024-10-28,1.0,23.26,monthly,yfinance,2025-08-11 19:55:22Z,51.59071367153912
MAXI,2024-11-25,2.0,29.74,monthly,yfinance,2025-08-11 19:55:22Z,80.69939475453934
MAXI,2024-12-23,1.67,26.51,monthly,yfinance,2025-08-11 19:55:23Z,75.59411542814031
MAXI,2025-01-28,0.15,29.299999,monthly,yfinance,2025-08-11 19:55:24Z,6.143344919568086
MAXI,2025-02-25,0.1,23.370001,monthly,yfinance,2025-08-11 19:55:24Z,5.134787970270092
MAXI,2025-03-26,0.1,21.889999,monthly,yfinance,2025-08-11 19:55:25Z,5.481955481130905
MAXI,2025-04-25,0.3,26.26,monthly,yfinance,2025-08-11 19:55:25Z,13.709063214013707
MAXI,2025-05-27,0.5,33.869999,monthly,yfinance,2025-08-11 19:55:26Z,17.71479237421885
MAXI,2025-06-25,0.35,29.5,monthly,yfinance,2025-08-11 19:55:26Z,14.237288135593218
MAXI,2025-07-28,1.0,32.764,monthly,yfinance,2025-08-11 19:55:26Z,36.625564644121596
METV,2022-12-13,0.006,7.84,annual,yfinance,2025-08-11 19:55:28Z,0.07653061224489796
METV,2023-12-27,0.019,11.55,monthly,yfinance,2025-08-11 19:55:29Z,1.9740259740259738
MRNY,2023-12-07,0.413,19.440001,monthly,yfinance,2025-08-11 19:55:30Z,25.49382584908303
MRNY,2024-01-05,2.654,22.309999,monthly,yfinance,2025-08-11 19:55:30Z,142.75213548866586
MRNY,2024-02-07,0.594,20.099001,monthly,yfinance,2025-08-11 19:55:31Z,35.46444920322159
MRNY,2024-03-06,1.131,19.610001,monthly,yfinance,2025-08-11 19:55:31Z,69.20958341613547
MRNY,2024-04-04,0.783,19.57,monthly,yfinance,2025-08-11 19:55:32Z,48.01226366888095
MRNY,2024-05-06,0.947,20.129999,monthly,yfinance,2025-08-11 19:55:32Z,56.45305794600386
MRNY,2024-06-06,0.845,19.02,monthly,yfinance,2025-08-11 19:55:33Z,53.31230283911672
MRNY,2024-07-05,0.49,14.97,monthly,yfinance,2025-08-11 19:55:33Z,39.27855711422845
MRNY,2024-08-07,0.466,10.51,monthly,yfinance,2025-08-11 19:55:34Z,53.20647002854425
MRNY,2024-09-06,0.479,9.43,monthly,yfinance,2025-08-11 19:55:34Z,60.95440084835631
MRNY,2024-10-10,0.376,7.43,monthly,yfinance,2025-08-11 19:55:34Z,60.72678331090175
MRNY,2024-11-07,0.401,6.53,monthly,yfinance,2025-08-11 19:55:35Z,73.6906584992343
MRNY,2024-12-05,0.222,5.33,monthly,yfinance,2025-08-11 19:55:36Z,49.9812382739212
MRNY,2025-01-03,0.251,5.08,monthly,yfinance,2025-08-11 19:55:37Z,59.29133858267717
MRNY,2025-01-30,0.273,4.35,monthly,yfinance,2025-08-11 19:55:37Z,75.31034482758622
MRNY,2025-02-27,0.231,3.19,monthly,yfinance,2025-08-11 19:55:38Z,86.89655172413794
MRNY,2025-03-27,0.183,3.09,monthly,yfinance,2025-08-11 19:55:38Z,71.06796116504854
MRNY,2025-04-24,0.126,2.56,monthly,yfinance,2025-08-11 19:55:39Z,59.06249999999999
MRNY,2025-05-22,0.122,2.39,monthly,yfinance,2025-08-11 19:55:39Z,61.255230125523006
MRNY,2025-06-20,0.19,2.25,monthly,yfinance,2025-08-11 19:55:40Z,101.33333333333334
MRNY,2025-07-17,0.2,2.42,monthly,yfinance,2025-08-11 19:55:40Z,99.17355371900828
MRNY,2025-08-14,0.095,1.93,monthly,yfinance,2025-08-18 06:36:38Z,59.06735751295338
MSFO,2023-10-06,0.28,20.32,monthly,yfinance,2025-08-11 19:55:42Z,16.535433070866144
MSFO,2023-11-08,0.377,21.870001,monthly,yfinance,2025-08-11 19:55:42Z,20.68587011038546
MSFO,2023-12-07,0.782,21.76,monthly,yfinance,2025-08-11 19:55:44Z,43.125
MSFO,2024-01-05,0.511,21.389999,monthly,yfinance,2025-08-11 19:55:44Z,28.66760302326335
MSFO,2024-02-07,0.684,22.83,monthly,yfinance,2025-08-11 19:55:45Z,35.95269382391591
MSFO,2024-03-06,0.761,21.6,monthly,yfinance,2025-08-11 19:55:45Z,42.27777777777778
MSFO,2024-04-04,0.73,21.85,monthly,yfinance,2025-08-11 19:55:47Z,40.09153318077803
MSFO,2024-05-06,0.573,21.25,monthly,yfinance,2025-08-11 19:55:47Z,32.357647058823524
MSFO,2024-06-06,0.48,21.33,monthly,yfinance,2025-08-11 19:55:47Z,27.004219409282705
MSFO,2024-07-05,0.385,22.17,monthly,yfinance,2025-08-11 19:55:48Z,20.838971583220566
MSFO,2024-08-07,0.405,19.15,monthly,yfinance,2025-08-11 19:55:48Z,25.378590078328983
MSFO,2024-09-06,0.433,19.0,monthly,yfinance,2025-08-11 19:55:49Z,27.347368421052632
MSFO,2024-10-17,0.508,19.07,monthly,yfinance,2025-08-11 19:55:49Z,31.966439433665446
MSFO,2024-11-14,0.51,19.01,monthly,yfinance,2025-08-11 19:55:50Z,32.19358232509206
MSFO,2024-12-12,0.413,19.200001,monthly,yfinance,2025-08-11 19:55:50Z,25.812498655599025
MSFO,2025-01-08,0.367,18.02,monthly,yfinance,2025-08-11 19:55:51Z,24.43951165371809
MSFO,2025-02-06,0.362,17.190001,monthly,yfinance,2025-08-11 19:55:51Z,25.270504638132362
MSFO,2025-03-06,0.285,16.280001,monthly,yfinance,2025-08-11 19:55:52Z,21.007369716992034
MSFO,2025-04-03,0.334,15.36,monthly,yfinance,2025-08-11 19:55:53Z,26.09375
MSFO,2025-05-01,0.526,16.52,monthly,yfinance,2025-08-11 19:55:53Z,38.208232445520586
MSFO,2025-05-29,0.55,17.219999,monthly,yfinance,2025-08-11 19:55:54Z,38.32752835816076
MSFO,2025-06-26,0.485,17.77,monthly,yfinance,2025-08-11 19:55:55Z,32.751828925154754
MSFO,2025-07-24,0.414,17.860001,monthly,yfinance,2025-08-11 19:55:56Z,27.81634782663226
MSFO,2025-08-21,0.318,17.26,monthly,yfinance,2025-08-25 09:05:04Z,22.108922363847043
MSTY,2024-04-04,4.129,38.23,monthly,yfinance,2025-08-11 19:55:56Z,129.60502223384776
MSTY,2024-05-06,2.524,30.23,monthly,yfinance,2025-08-11 19:55:57Z,100.19186238835593
MSTY,2024-06-06,3.03,31.690001,monthly,yfinance,2025-08-11 19:55:57Z,114.7365063194539
MSTY,2024-07-05,2.332,24.59,monthly,yfinance,2025-08-11 19:55:58Z,113.80235868239122
MSTY,2024-08-07,1.941,21.65,monthly,yfinance,2025-08-11 19:55:58Z,107.58429561200926
MSTY,2024-09-06,1.854,19.07,monthly,yfinance,2025-08-11 19:55:59Z,116.66491872050342
MSTY,2024-10-24,4.198,28.040001,monthly,yfinance,2025-08-11 19:56:00Z,179.6576255471603
MSTY,2024-11-21,4.421,33.740002,monthly,yfinance,2025-08-11 19:56:00Z,157.23769073872614
MSTY,2024-12-19,3.082,28.66,monthly,yfinance,2025-08-11 19:56:00Z,129.04396371249126
MSTY,2025-01-16,2.279,28.92,monthly,yfinance,2025-08-11 19:56:01Z,94.56431535269708
MSTY,2025-02-13,2.022,24.719999,monthly,yfinance,2025-08-11 19:56:01Z,98.15534377651065
MSTY,2025-03-13,1.378,18.889999,monthly,yfinance,2025-08-11 19:56:02Z,87.53838472940099
MSTY,2025-04-10,1.336,18.27,monthly,yfinance,2025-08-11 19:56:03Z,87.7504105090312
MSTY,2025-05-08,2.373,23.540001,monthly,yfinance,2025-08-11 19:56:04Z,120.96855900728298
MSTY,2025-06-05,1.471,20.27,monthly,yfinance,2025-08-11 19:56:04Z,87.084361124815
MSTY,2025-07-03,1.238,20.889999,monthly,yfinance,2025-08-11 19:56:05Z,71.11536960820342
MSTY,2025-07-31,1.184,19.5,monthly,yfinance,2025-08-11 19:56:05Z,72.86153846153846
NERD,2020-12-29,0.317,29.77,annual,yfinance,2025-08-11 19:56:06Z,1.0648303661404097
NERD,2022-12-13,0.097,14.315,annual,yfinance,2025-08-11 19:56:08Z,0.6776108976597974
NERD,2023-12-27,0.168,15.63,annual,yfinance,2025-08-11 19:56:08Z,1.0748560460652592
NERD,2024-12-30,0.343,19.870001,monthly,yfinance,2025-08-11 19:56:08Z,20.714644151250926
NFLY,2023-09-08,0.419,19.313,monthly,yfinance,2025-08-11 19:56:09Z,26.034277429710556
NFLY,2023-10-06,0.509,16.382999,monthly,yfinance,2025-08-11 19:56:09Z,37.28255125938786
NFLY,2023-11-08,0.439,17.9,monthly,yfinance,2025-08-11 19:56:10Z,29.430167597765365
NFLY,2023-12-07,0.799,17.219999,monthly,yfinance,2025-08-11 19:56:10Z,55.679445742128095
NFLY,2024-01-05,0.796,17.0,monthly,yfinance,2025-08-11 19:56:12Z,56.188235294117646
NFLY,2024-02-07,1.257,18.030001,monthly,yfinance,2025-08-11 19:56:12Z,83.66056108371819
NFLY,2024-03-06,0.73,17.9,monthly,yfinance,2025-08-11 19:56:13Z,48.93854748603352
NFLY,2024-04-04,0.805,18.450001,monthly,yfinance,2025-08-11 19:56:13Z,52.35772073941894
NFLY,2024-05-06,0.967,16.68,monthly,yfinance,2025-08-11 19:56:14Z,69.568345323741
NFLY,2024-06-06,0.63,16.82,monthly,yfinance,2025-08-11 19:56:14Z,44.94649227110583
NFLY,2024-07-05,0.377,17.58,monthly,yfinance,2025-08-11 19:56:15Z,25.73378839590444
NFLY,2024-08-07,0.574,15.61,monthly,yfinance,2025-08-11 19:56:16Z,44.125560538116595
NFLY,2024-09-06,0.51,15.96,monthly,yfinance,2025-08-11 19:56:16Z,38.34586466165413
NFLY,2024-10-17,0.793,16.15,monthly,yfinance,2025-08-11 19:56:16Z,58.92260061919505
NFLY,2024-11-14,0.784,18.280001,monthly,yfinance,2025-08-11 19:56:17Z,51.4660803355536
NFLY,2024-12-12,0.865,18.879999,monthly,yfinance,2025-08-11 19:56:17Z,54.97881647133561
NFLY,2025-01-08,0.583,17.379999,monthly,yfinance,2025-08-11 19:56:19Z,40.253166873024554
NFLY,2025-02-06,1.071,18.4,monthly,yfinance,2025-08-11 19:56:19Z,69.84782608695653
NFLY,2025-03-06,0.401,16.25,monthly,yfinance,2025-08-11 19:56:20Z,29.612307692307695
NFLY,2025-04-03,0.602,16.01,monthly,yfinance,2025-08-11 19:56:20Z,45.12179887570269
NFLY,2025-05-01,0.923,17.92,monthly,yfinance,2025-08-11 19:56:21Z,61.808035714285715
NFLY,2025-05-29,0.683,18.059999,monthly,yfinance,2025-08-11 19:56:21Z,45.38206231351398
NFLY,2025-06-26,0.43,18.93,monthly,yfinance,2025-08-11 19:56:22Z,27.258320126782888
NFLY,2025-07-24,0.435,16.9,monthly,yfinance,2025-08-11 19:56:23Z,30.887573964497044
NFLY,2025-08-21,0.467,16.74,monthly,yfinance,2025-08-25 09:05:06Z,33.47670250896058
NVDY,2023-06-07,0.746,22.167999,monthly,yfinance,2025-08-11 19:56:23Z,40.382535203109676
NVDY,2023-07-07,0.957,22.969999,monthly,yfinance,2025-08-11 19:56:24Z,49.99564867199167
NVDY,2023-08-04,0.814,22.190001,monthly,yfinance,2025-08-11 19:56:24Z,44.01982676792128
NVDY,2023-09-08,0.93,22.65,monthly,yfinance,2025-08-11 19:56:25Z,49.27152317880795
NVDY,2023-10-06,0.677,22.049999,monthly,yfinance,2025-08-11 19:56:26Z,36.843539085874795
NVDY,2023-11-08,0.415,21.290001,monthly,yfinance,2025-08-11 19:56:26Z,23.39126240529533
NVDY,2023-12-07,0.507,21.1,monthly,yfinance,2025-08-11 19:56:27Z,28.834123222748815
NVDY,2024-01-05,0.626,21.870001,monthly,yfinance,2025-08-11 19:56:27Z,34.348420925998134
NVDY,2024-02-07,1.53,25.309999,monthly,yfinance,2025-08-11 19:56:28Z,72.54050069302649
NVDY,2024-03-06,2.622,28.879999,monthly,yfinance,2025-08-11 19:56:28Z,108.94737219346855
NVDY,2024-04-04,2.608,25.629999,monthly,yfinance,2025-08-11 19:56:29Z,122.10691073378503
NVDY,2024-05-06,1.199,25.780001,monthly,yfinance,2025-08-11 19:56:29Z,55.81070380873919
NVDY,2024-06-06,2.563,28.58,monthly,yfinance,2025-08-11 19:56:29Z,107.61371588523443
NVDY,2024-07-05,2.471,27.6,monthly,yfinance,2025-08-11 19:56:30Z,107.43478260869566
NVDY,2024-08-07,1.251,21.66,monthly,yfinance,2025-08-11 19:56:30Z,69.30747922437672
NVDY,2024-09-06,1.355,20.959999,monthly,yfinance,2025-08-11 19:56:31Z,77.57633957902382
NVDY,2024-10-10,1.1,24.82,monthly,yfinance,2025-08-11 19:56:31Z,53.182917002417405
NVDY,2024-11-07,1.023,26.01,monthly,yfinance,2025-08-11 19:56:32Z,47.19723183391003
NVDY,2024-12-05,1.185,24.809999,monthly,yfinance,2025-08-11 19:56:32Z,57.315600859153605
NVDY,2025-01-03,0.898,23.6,monthly,yfinance,2025-08-11 19:56:33Z,45.66101694915254
NVDY,2025-01-30,0.829,19.360001,monthly,yfinance,2025-08-11 19:56:33Z,51.38429486651369
NVDY,2025-02-27,1.612,17.51,monthly,yfinance,2025-08-11 19:56:34Z,110.4740148486579
NVDY,2025-03-27,0.787,15.73,monthly,yfinance,2025-08-11 19:56:35Z,60.03814367450732
NVDY,2025-04-24,0.673,14.13,monthly,yfinance,2025-08-11 19:56:35Z,57.15498938428875
NVDY,2025-05-22,1.628,15.05,monthly,yfinance,2025-08-11 19:56:35Z,129.80730897009965
NVDY,2025-06-20,0.672,15.84,monthly,yfinance,2025-08-11 19:56:36Z,50.909090909090914
NVDY,2025-07-17,1.029,16.93,monthly,yfinance,2025-08-11 19:56:37Z,72.93561724748966
NVDY,2025-08-14,0.84,17.07,monthly,yfinance,2025-08-18 06:36:40Z,59.05096660808435
OARK,2023-01-10,0.745,18.077,monthly,yfinance,2025-08-11 19:56:37Z,49.45510870166509
OARK,2023-02-08,1.09,18.275,monthly,yfinance,2025-08-11 19:56:38Z,71.57318741450071
OARK,2023-03-08,0.769,16.099001,monthly,yfinance,2025-08-11 19:56:38Z,57.320326894817875
OARK,2023-04-06,0.51,15.51,monthly,yfinance,2025-08-11 19:56:40Z,39.458413926499034
OARK,2023-05-05,0.365,15.0,monthly,yfinance,2025-08-11 19:56:40Z,29.2
OARK,2023-06-07,0.51,16.059999,monthly,yfinance,2025-08-11 19:56:41Z,38.107100753866796
OARK,2023-07-07,0.555,16.200001,monthly,yfinance,2025-08-11 19:56:41Z,41.111108573388364
OARK,2023-08-04,0.684,15.56,monthly,yfinance,2025-08-11 19:56:42Z,52.75064267352185
OARK,2023-09-08,0.364,14.64,monthly,yfinance,2025-08-11 19:56:42Z,29.836065573770494
OARK,2023-10-06,0.335,13.18,monthly,yfinance,2025-08-11 19:56:43Z,30.50075872534143
OARK,2023-11-08,0.384,12.38,monthly,yfinance,2025-08-11 19:56:43Z,37.221324717285945
OARK,2023-12-07,0.242,13.2,monthly,yfinance,2025-08-11 19:56:44Z,22.0
OARK,2024-01-05,0.319,13.39,monthly,yfinance,2025-08-11 19:56:45Z,28.588498879761016
OARK,2024-02-07,0.386,12.89,monthly,yfinance,2025-08-11 19:56:45Z,35.934833204034135
OARK,2024-03-06,0.463,12.93,monthly,yfinance,2025-08-11 19:56:45Z,42.96983758700696
OARK,2024-04-04,0.476,12.25,monthly,yfinance,2025-08-11 19:56:46Z,46.628571428571426
OARK,2024-05-06,0.526,11.67,monthly,yfinance,2025-08-11 19:56:46Z,54.087403598971726
OARK,2024-06-06,0.4,10.72,monthly,yfinance,2025-08-11 19:56:47Z,44.776119402985074
OARK,2024-07-05,0.246,10.76,monthly,yfinance,2025-08-11 19:56:47Z,27.43494423791822
OARK,2024-08-07,0.263,9.3,monthly,yfinance,2025-08-11 19:56:47Z,33.935483870967744
OARK,2024-09-06,0.295,9.5,monthly,yfinance,2025-08-11 19:56:48Z,37.26315789473684
OARK,2024-10-03,0.408,9.83,monthly,yfinance,2025-08-11 19:56:48Z,49.80671414038657
OARK,2024-10-31,0.282,9.66,monthly,yfinance,2025-08-11 19:56:49Z,35.03105590062111
OARK,2024-11-29,0.469,10.73,monthly,yfinance,2025-08-11 19:56:50Z,52.45107176141659
OARK,2024-12-27,0.329,10.64,monthly,yfinance,2025-08-11 19:56:52Z,37.10526315789474
OARK,2025-01-23,0.33,10.49,monthly,yfinance,2025-08-11 19:56:52Z,37.75023832221163
OARK,2025-02-20,0.427,10.29,monthly,yfinance,2025-08-11 19:56:53Z,49.79591836734694
OARK,2025-03-20,0.321,8.03,monthly,yfinance,2025-08-11 19:56:54Z,47.970112079701124
OARK,2025-04-17,0.292,6.98,monthly,yfinance,2025-08-11 19:56:54Z,50.20057306590257
OARK,2025-05-15,0.312,7.81,monthly,yfinance,2025-08-11 19:56:54Z,47.938540332906534
OARK,2025-06-12,0.395,7.98,monthly,yfinance,2025-08-11 19:56:55Z,59.3984962406015
OARK,2025-07-10,0.344,8.81,monthly,yfinance,2025-08-11 19:56:55Z,46.85584562996595
OARK,2025-08-07,0.376,8.56,monthly,yfinance,2025-08-11 19:56:56Z,52.71028037383177
OZEM,2024-12-30,0.053,24.25,monthly,yfinance,2025-08-11 19:56:56Z,2.622680412371134
PLTY,2024-11-07,2.201,58.577,monthly,yfinance,2025-08-11 19:56:57Z,45.08936954777472
