Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Annualized Yield %,Frequency,Source
MREL.TO,2018-03-28,0.066735,8.091,9.898,monthly,yfinance
MREL.TO,2018-04-27,0.066735,8.081,9.909,monthly,yfinance
MREL.TO,2018-05-30,0.066735,8.311,9.635,monthly,yfinance
MREL.TO,2018-06-28,0.066735,8.416,9.516,monthly,yfinance
MREL.TO,2018-07-30,0.066735,8.412,9.52,monthly,yfinance
MREL.TO,2018-08-30,0.066735,8.702,9.202,monthly,yfinance
MREL.TO,2018-09-27,0.066735,8.609,9.302,monthly,yfinance
MREL.TO,2018-10-30,0.066735,8.246,9.712,monthly,yfinance
MREL.TO,2018-11-29,0.066735,8.314,9.632,monthly,yfinance
MREL.TO,2018-12-28,0.066735,8.064,9.93,monthly,yfinance
MREL.TO,2019-01-30,0.066735,8.701,9.204,monthly,yfinance
MREL.TO,2019-02-27,0.065,8.785,8.879,monthly,yfinance
MREL.TO,2019-03-28,0.065,9.257,8.426,monthly,yfinance
MREL.TO,2019-04-29,0.075,9.074,9.919,monthly,yfinance
MREL.TO,2019-05-30,0.075,9.161,9.824,monthly,yfinance
MREL.TO,2019-06-27,0.075,9.113,9.876,monthly,yfinance
MREL.TO,2019-07-30,0.075,9.365,9.61,monthly,yfinance
MREL.TO,2019-08-29,0.075,9.732,9.248,monthly,yfinance
MREL.TO,2019-09-27,0.075,9.862,9.126,monthly,yfinance
MREL.TO,2019-10-30,0.075,9.746,9.235,monthly,yfinance
MREL.TO,2019-11-28,0.075,9.963,9.033,monthly,yfinance
MREL.TO,2019-12-30,0.075,9.771,9.21,monthly,yfinance
MREL.TO,2020-01-30,0.075,10.248,8.782,monthly,yfinance
MREL.TO,2020-02-27,0.075,10.176,8.844,monthly,yfinance
MREL.TO,2020-03-30,0.075,8.09,11.125,monthly,yfinance
MREL.TO,2020-04-29,0.075,8.801,10.226,monthly,yfinance
MREL.TO,2020-05-28,0.075,8.702,10.343,monthly,yfinance
MREL.TO,2020-06-29,0.075,8.747,10.29,monthly,yfinance
MREL.TO,2020-07-30,0.075,9.156,9.829,monthly,yfinance
MREL.TO,2020-08-28,0.075,9.033,9.963,monthly,yfinance
MREL.TO,2020-09-29,0.075,8.924,10.085,monthly,yfinance
MREL.TO,2020-10-29,0.075,8.743,10.294,monthly,yfinance
MREL.TO,2020-11-27,0.075,9.592,9.383,monthly,yfinance
MREL.TO,2020-12-30,0.075,9.401,9.574,monthly,yfinance
MREL.TO,2021-01-28,0.075,9.499,9.474,monthly,yfinance
MREL.TO,2021-02-25,0.075,9.612,9.363,monthly,yfinance
MREL.TO,2021-03-30,0.075,10.011,8.99,monthly,yfinance
MREL.TO,2021-04-29,0.075,10.369,8.68,monthly,yfinance
MREL.TO,2021-05-28,0.075,10.499,8.572,monthly,yfinance
MREL.TO,2021-06-29,0.075,11.077,8.125,monthly,yfinance
MREL.TO,2021-07-29,0.075,11.597,7.76,monthly,yfinance
MREL.TO,2021-08-30,0.075,11.955,7.528,monthly,yfinance
MREL.TO,2021-09-28,0.075,11.565,7.782,monthly,yfinance
MREL.TO,2021-10-28,0.075,12.184,7.386,monthly,yfinance
MREL.TO,2021-11-29,0.075,12.303,7.315,monthly,yfinance
MREL.TO,2021-12-30,0.075,12.745,7.062,monthly,yfinance
MREL.TO,2022-01-28,0.075,11.848,7.597,monthly,yfinance
MREL.TO,2022-02-25,0.075,11.945,7.535,monthly,yfinance
MREL.TO,2022-03-30,0.075,12.306,7.313,monthly,yfinance
MREL.TO,2022-04-28,0.075,12.092,7.443,monthly,yfinance
MREL.TO,2022-05-30,0.075,11.217,8.024,monthly,yfinance
MREL.TO,2022-06-29,0.075,10.099,8.912,monthly,yfinance
MREL.TO,2022-07-28,0.075,10.597,8.493,monthly,yfinance
MREL.TO,2022-08-30,0.075,10.296,8.741,monthly,yfinance
MREL.TO,2022-09-28,0.075,9.305,9.673,monthly,yfinance
MREL.TO,2022-10-28,0.075,9.608,9.367,monthly,yfinance
MREL.TO,2022-11-29,0.075,10.191,8.831,monthly,yfinance
MREL.TO,2022-12-29,0.075,10.033,8.971,monthly,yfinance
MREL.TO,2023-01-30,0.075,10.828,8.312,monthly,yfinance
MREL.TO,2023-02-27,0.075,10.806,8.328,monthly,yfinance
MREL.TO,2023-03-30,0.075,10.161,8.857,monthly,yfinance
MREL.TO,2023-04-27,0.075,10.375,8.675,monthly,yfinance
MREL.TO,2023-05-30,0.075,10.058,8.948,monthly,yfinance
MREL.TO,2023-06-29,0.075,9.96,9.036,monthly,yfinance
MREL.TO,2023-07-28,0.075,10.306,8.733,monthly,yfinance
MREL.TO,2023-08-30,0.075,10.319,8.721,monthly,yfinance
MREL.TO,2023-09-28,0.075,9.744,9.236,monthly,yfinance
MREL.TO,2023-10-30,0.075,9.2,9.782,monthly,yfinance
MREL.TO,2023-11-29,0.075,10.03,8.973,monthly,yfinance
MREL.TO,2023-12-28,0.075,10.75,8.372,monthly,yfinance
MREL.TO,2024-01-30,0.075,10.772,8.355,monthly,yfinance
MREL.TO,2024-02-28,0.075,10.794,8.338,monthly,yfinance
MREL.TO,2024-03-27,0.075,10.871,8.279,monthly,yfinance
MREL.TO,2024-04-29,0.075,10.25,8.78,monthly,yfinance
MREL.TO,2024-05-31,0.075,10.401,8.653,monthly,yfinance
MREL.TO,2024-06-28,0.075,10.434,8.626,monthly,yfinance
MREL.TO,2024-07-31,0.075,11.353,7.928,monthly,yfinance
MREL.TO,2024-08-30,0.075,11.916,7.553,monthly,yfinance
MREL.TO,2024-09-27,0.075,12.435,7.238,monthly,yfinance
MREL.TO,2024-10-31,0.075,11.903,7.561,monthly,yfinance
MREL.TO,2024-11-29,0.075,12.163,7.399,monthly,yfinance
MREL.TO,2024-12-31,0.075,11.446,7.863,monthly,yfinance
MREL.TO,2025-01-31,0.075,11.526,7.808,monthly,yfinance
MREL.TO,2025-02-28,0.075,11.782,7.638,monthly,yfinance
MREL.TO,2025-03-31,0.075,11.739,7.667,monthly,yfinance
MREL.TO,2025-04-30,0.075,11.637,7.734,monthly,yfinance
MREL.TO,2025-05-30,0.075,12.32,7.305,monthly,yfinance
MREL.TO,2025-06-30,0.075,12.246,7.349,monthly,yfinance
MREL.TO,2025-07-31,0.075,12.47,7.217,monthly,yfinance
MSFH.TO,2024-09-27,0.14,10.597,15.854,monthly,yfinance
MSFH.TO,2024-10-31,0.14,10.467,16.05,monthly,yfinance
MSFH.TO,2024-11-29,0.14,11.005,15.265,monthly,yfinance
MSFH.TO,2024-12-31,0.14,11.222,14.97,monthly,yfinance
MSFH.TO,2025-01-31,0.14,11.274,14.902,monthly,yfinance
MSFH.TO,2025-02-28,0.14,10.815,15.534,monthly,yfinance
MSFH.TO,2025-03-31,0.14,10.24,16.406,monthly,yfinance
MSFH.TO,2025-04-30,0.14,10.211,16.453,monthly,yfinance
MSFH.TO,2025-05-30,0.14,11.37,14.776,monthly,yfinance
MSFH.TO,2025-06-30,0.14,11.995,14.006,monthly,yfinance
MSFH.TO,2025-07-31,0.14,12.84,13.084,monthly,yfinance
MSHE.TO,2024-09-27,0.16,10.418,18.429,monthly,yfinance
MSHE.TO,2024-10-31,0.16,10.179,18.862,monthly,yfinance
MSHE.TO,2024-11-29,0.16,10.921,17.581,monthly,yfinance
MSHE.TO,2024-12-31,0.16,10.974,17.497,monthly,yfinance
MSHE.TO,2025-01-31,0.16,10.892,17.628,monthly,yfinance
MSHE.TO,2025-02-28,0.16,10.297,18.647,monthly,yfinance
MSHE.TO,2025-03-31,0.16,9.606,19.987,monthly,yfinance
MSHE.TO,2025-04-30,0.16,9.729,19.736,monthly,yfinance
MSHE.TO,2025-05-30,0.16,11.199,17.144,monthly,yfinance
MSHE.TO,2025-06-30,0.16,12.017,15.977,monthly,yfinance
MSHE.TO,2025-07-31,0.16,13.08,14.679,monthly,yfinance
MSTE.TO,2025-03-31,0.6,11.78,61.12,monthly,yfinance
MSTE.TO,2025-04-30,0.66,15.089,52.487,monthly,yfinance
MSTE.TO,2025-05-30,0.66,14.592,54.278,monthly,yfinance
MSTE.TO,2025-06-30,0.6,16.207,44.424,monthly,yfinance
MSTE.TO,2025-07-31,0.6,16.535,43.544,monthly,yfinance
MSTY.TO,2025-02-28,0.4,7.739,62.027,monthly,yfinance
MSTY.TO,2025-03-31,0.4,8.818,54.436,monthly,yfinance
MSTY.TO,2025-04-30,0.4,10.56,45.453,monthly,yfinance
MSTY.TO,2025-05-30,0.37,10.384,42.76,monthly,yfinance
MSTY.TO,2025-06-30,0.33,11.311,35.012,monthly,yfinance
MSTY.TO,2025-07-31,0.33,11.55,34.286,monthly,yfinance
NVDH.TO,2024-09-27,0.18,9.317,23.183,monthly,yfinance
NVDH.TO,2024-10-31,0.18,10.344,20.881,monthly,yfinance
NVDH.TO,2024-11-29,0.18,10.962,19.705,monthly,yfinance
NVDH.TO,2024-12-31,0.18,10.835,19.935,monthly,yfinance
NVDH.TO,2025-01-31,0.18,9.868,21.89,monthly,yfinance
NVDH.TO,2025-02-28,0.18,10.345,20.88,monthly,yfinance
NVDH.TO,2025-03-31,0.18,9.037,23.902,monthly,yfinance
NVDH.TO,2025-04-30,0.18,8.708,24.805,monthly,yfinance
NVDH.TO,2025-05-30,0.18,10.348,20.874,monthly,yfinance
NVDH.TO,2025-06-30,0.18,11.63,18.573,monthly,yfinance
NVDH.TO,2025-07-31,0.18,13.02,16.59,monthly,yfinance
NVHE.TO,2024-09-27,0.22,8.668,30.459,monthly,yfinance
NVHE.TO,2024-10-31,0.22,9.793,26.957,monthly,yfinance
NVHE.TO,2024-11-29,0.22,10.52,25.095,monthly,yfinance
NVHE.TO,2024-12-31,0.22,10.39,25.408,monthly,yfinance
NVHE.TO,2025-01-31,0.22,9.083,29.065,monthly,yfinance
NVHE.TO,2025-02-28,0.22,9.602,27.493,monthly,yfinance
NVHE.TO,2025-03-31,0.22,8.103,32.58,monthly,yfinance
NVHE.TO,2025-04-30,0.22,7.704,34.27,monthly,yfinance
NVHE.TO,2025-05-30,0.22,9.528,27.708,monthly,yfinance
NVHE.TO,2025-06-30,0.22,11.089,23.807,monthly,yfinance
NVHE.TO,2025-07-31,0.22,12.72,20.755,monthly,yfinance
PAYF.TO,2019-07-26,0.118,12.444,11.379,monthly,yfinance
PAYF.TO,2019-08-27,0.118,12.245,11.564,monthly,yfinance
PAYF.TO,2019-09-25,0.118,12.599,11.239,monthly,yfinance
PAYF.TO,2019-10-28,0.118,12.648,11.196,monthly,yfinance
PAYF.TO,2019-11-26,0.118,12.925,10.956,monthly,yfinance
PAYF.TO,2019-12-24,0.118,13.019,10.876,monthly,yfinance
PAYF.TO,2020-01-28,0.118,13.114,10.798,monthly,yfinance
PAYF.TO,2020-02-25,0.118,12.727,11.126,monthly,yfinance
PAYF.TO,2020-03-26,0.118,11.35,12.476,monthly,yfinance
PAYF.TO,2020-04-27,0.118,12.019,11.781,monthly,yfinance
PAYF.TO,2020-05-26,0.118,12.332,11.482,monthly,yfinance
PAYF.TO,2020-06-25,0.118,12.536,11.296,monthly,yfinance
PAYF.TO,2020-07-28,0.118,12.767,11.091,monthly,yfinance
PAYF.TO,2020-08-26,0.118,12.833,11.034,monthly,yfinance
PAYF.TO,2020-09-25,0.118,12.818,11.047,monthly,yfinance
PAYF.TO,2020-10-27,0.118,12.891,10.985,monthly,yfinance
PAYF.TO,2020-11-24,0.118,13.258,10.681,monthly,yfinance
PAYF.TO,2020-12-24,0.118,13.406,10.563,monthly,yfinance
PAYF.TO,2021-01-26,0.118,13.529,10.467,monthly,yfinance
PAYF.TO,2021-02-23,0.118,13.728,10.314,monthly,yfinance
PAYF.TO,2021-03-26,0.118,13.707,10.331,monthly,yfinance
PAYF.TO,2021-04-27,0.118,13.964,10.14,monthly,yfinance
PAYF.TO,2021-05-26,0.118,13.949,10.151,monthly,yfinance
PAYF.TO,2021-06-25,0.118,14.097,10.045,monthly,yfinance
PAYF.TO,2021-07-27,0.118,14.038,10.087,monthly,yfinance
PAYF.TO,2021-08-26,0.118,14.194,9.976,monthly,yfinance
PAYF.TO,2021-09-24,0.118,14.012,10.106,monthly,yfinance
PAYF.TO,2021-10-26,0.118,14.301,9.901,monthly,yfinance
PAYF.TO,2021-12-24,0.118,14.446,9.802,monthly,yfinance
PAYF.TO,2022-01-26,0.118,14.122,10.027,monthly,yfinance
PAYF.TO,2022-02-23,0.118,13.92,10.173,monthly,yfinance
PAYF.TO,2022-03-28,0.118,14.424,9.817,monthly,yfinance
PAYF.TO,2022-04-26,0.118,13.771,10.283,monthly,yfinance
PAYF.TO,2022-05-26,0.118,13.635,10.385,monthly,yfinance
PAYF.TO,2022-06-27,0.118,13.491,10.496,monthly,yfinance
PAYF.TO,2022-07-26,0.118,13.773,10.281,monthly,yfinance
PAYF.TO,2022-08-26,0.118,14.039,10.086,monthly,yfinance
PAYF.TO,2022-09-27,0.118,13.342,10.613,monthly,yfinance
PAYF.TO,2022-10-26,0.118,13.84,10.231,monthly,yfinance
PAYF.TO,2022-11-25,0.118,14.31,9.895,monthly,yfinance
PAYF.TO,2022-12-23,0.118,14.064,10.068,monthly,yfinance
PAYF.TO,2023-01-26,0.118,14.571,9.718,monthly,yfinance
PAYF.TO,2023-02-23,0.138,14.586,11.353,monthly,yfinance
PAYF.TO,2023-03-28,0.138,14.465,11.449,monthly,yfinance
PAYF.TO,2023-04-25,0.138,14.763,11.217,monthly,yfinance
PAYF.TO,2023-05-26,0.138,14.622,11.325,monthly,yfinance
PAYF.TO,2023-06-27,0.138,14.985,11.051,monthly,yfinance
PAYF.TO,2023-07-26,0.138,15.232,10.872,monthly,yfinance
PAYF.TO,2023-08-28,0.138,15.198,10.896,monthly,yfinance
PAYF.TO,2023-09-26,0.138,15.274,10.842,monthly,yfinance
PAYF.TO,2023-10-26,0.138,14.984,11.052,monthly,yfinance
PAYF.TO,2023-11-27,0.138,15.668,10.569,monthly,yfinance
PAYF.TO,2023-12-22,0.138,15.883,10.426,monthly,yfinance
PAYF.TO,2024-01-26,0.138,16.012,10.342,monthly,yfinance
PAYF.TO,2024-02-26,0.138,16.432,10.078,monthly,yfinance
PAYF.TO,2024-03-25,0.138,16.66,9.94,monthly,yfinance
PAYF.TO,2024-04-25,0.138,16.389,10.104,monthly,yfinance
PAYF.TO,2024-05-29,0.138,16.629,9.958,monthly,yfinance
PAYF.TO,2024-06-26,0.138,16.899,9.8,monthly,yfinance
PAYF.TO,2024-07-29,0.138,17.097,9.686,monthly,yfinance
PAYF.TO,2024-08-28,0.138,17.554,9.433,monthly,yfinance
PAYF.TO,2024-09-26,0.138,17.673,9.37,monthly,yfinance
PAYF.TO,2024-10-29,0.138,17.844,9.281,monthly,yfinance
PAYF.TO,2024-11-27,0.138,18.118,9.14,monthly,yfinance
PAYF.TO,2024-12-27,0.138,17.852,9.276,monthly,yfinance
PAYF.TO,2025-01-29,0.138,18.344,9.027,monthly,yfinance
PAYF.TO,2025-02-26,0.138,18.529,8.937,monthly,yfinance
PAYF.TO,2025-03-27,0.138,18.367,9.016,monthly,yfinance
PAYF.TO,2025-04-28,0.138,18.172,9.113,monthly,yfinance
PAYF.TO,2025-05-28,0.138,18.502,8.951,monthly,yfinance
PAYF.TO,2025-06-26,0.138,18.924,8.751,monthly,yfinance
PAYF.TO,2025-07-29,0.138,19.17,8.638,monthly,yfinance
PDIV.TO,2013-03-26,0.055,3.322,19.866,monthly,yfinance
PDIV.TO,2013-06-26,0.125,2.995,50.079,quarterly,yfinance
PDIV.TO,2013-09-26,0.125,3.141,47.76,quarterly,yfinance
PDIV.TO,2013-12-27,0.125,3.371,44.492,quarterly,yfinance
PDIV.TO,2014-03-27,0.125,3.486,43.029,quarterly,yfinance
PDIV.TO,2014-06-26,0.125,3.891,38.554,quarterly,yfinance
PDIV.TO,2014-09-26,0.125,3.925,38.214,quarterly,yfinance
PDIV.TO,2014-12-29,0.14,4.079,41.188,quarterly,yfinance
PDIV.TO,2015-01-21,0.26,4.204,74.216,semi-monthly,yfinance
PDIV.TO,2015-03-27,0.14,4.163,40.351,quarterly,yfinance
PDIV.TO,2015-06-26,0.14,4.095,41.023,quarterly,yfinance
PDIV.TO,2015-09-28,0.155,3.997,46.54,quarterly,yfinance
PDIV.TO,2015-12-29,0.155,4.159,44.717,quarterly,yfinance
PDIV.TO,2016-03-29,0.155,4.323,43.022,quarterly,yfinance
PDIV.TO,2016-06-28,0.155,4.407,42.201,quarterly,yfinance
PDIV.TO,2016-09-28,0.155,4.699,39.585,quarterly,yfinance
PDIV.TO,2016-12-28,0.165,4.957,39.947,quarterly,yfinance
PDIV.TO,2017-03-29,0.165,5.26,37.639,quarterly,yfinance
PDIV.TO,2017-06-01,2.31,5.733,483.509,quarterly,yfinance
PDIV.TO,2017-06-28,0.165,5.83,33.964,monthly,yfinance
PDIV.TO,2017-09-28,0.165,6.304,31.406,quarterly,yfinance
PDIV.TO,2017-12-28,0.165,6.287,31.494,quarterly,yfinance
PDIV.TO,2018-02-27,0.052,5.815,10.731,quarterly,yfinance
PDIV.TO,2018-03-28,0.052,5.63,11.084,monthly,yfinance
PDIV.TO,2018-04-27,0.052,5.697,10.953,monthly,yfinance
PDIV.TO,2018-05-28,0.052,5.682,10.983,monthly,yfinance
PDIV.TO,2018-06-26,0.052,5.85,10.667,monthly,yfinance
PDIV.TO,2018-07-26,0.052,5.89,10.594,monthly,yfinance
PDIV.TO,2018-08-28,0.052,5.902,10.572,monthly,yfinance
PDIV.TO,2018-09-25,0.052,5.819,10.724,monthly,yfinance
PDIV.TO,2018-10-26,0.052,5.57,11.202,monthly,yfinance
PDIV.TO,2018-11-27,0.052,5.714,10.92,monthly,yfinance
PDIV.TO,2018-12-24,0.052,5.464,11.421,monthly,yfinance
PDIV.TO,2019-01-28,0.052,5.776,10.804,monthly,yfinance
PDIV.TO,2019-02-25,0.052,5.881,10.61,monthly,yfinance
PDIV.TO,2019-03-26,0.052,5.981,10.432,monthly,yfinance
PDIV.TO,2019-04-25,0.052,6.141,10.162,monthly,yfinance
PDIV.TO,2019-05-28,0.052,6.066,10.288,monthly,yfinance
PDIV.TO,2019-06-25,0.052,6.173,10.108,monthly,yfinance
PDIV.TO,2019-07-26,0.052,6.191,10.079,monthly,yfinance
PDIV.TO,2019-08-27,0.052,5.965,10.46,monthly,yfinance
PDIV.TO,2019-09-25,0.052,6.285,9.929,monthly,yfinance
PDIV.TO,2019-10-28,0.052,6.268,9.956,monthly,yfinance
PDIV.TO,2019-11-26,0.052,6.42,9.719,monthly,yfinance
PDIV.TO,2019-12-24,0.052,6.551,9.526,monthly,yfinance
PDIV.TO,2020-01-28,0.052,6.595,9.462,monthly,yfinance
PDIV.TO,2020-02-25,0.052,6.424,9.714,monthly,yfinance
PDIV.TO,2020-03-26,0.052,4.881,12.784,monthly,yfinance
PDIV.TO,2020-04-27,0.052,5.318,11.734,monthly,yfinance
PDIV.TO,2020-05-26,0.052,5.558,11.228,monthly,yfinance
PDIV.TO,2020-06-25,0.052,5.546,11.251,monthly,yfinance
PDIV.TO,2020-07-28,0.052,5.864,10.641,monthly,yfinance
PDIV.TO,2020-08-26,0.052,5.923,10.535,monthly,yfinance
PDIV.TO,2020-09-25,0.052,5.809,10.742,monthly,yfinance
PDIV.TO,2020-10-27,0.052,6.004,10.393,monthly,yfinance
PDIV.TO,2020-11-24,0.052,6.414,9.729,monthly,yfinance
PDIV.TO,2020-12-24,0.052,6.474,9.639,monthly,yfinance
PDIV.TO,2021-01-26,0.052,6.541,9.54,monthly,yfinance
PDIV.TO,2021-02-23,0.052,6.615,9.434,monthly,yfinance
PDIV.TO,2021-03-26,0.052,6.901,9.043,monthly,yfinance
PDIV.TO,2021-04-27,0.052,7.048,8.854,monthly,yfinance
PDIV.TO,2021-05-26,0.052,7.27,8.583,monthly,yfinance
PDIV.TO,2021-06-25,0.052,7.359,8.48,monthly,yfinance
PDIV.TO,2021-07-27,0.052,7.414,8.416,monthly,yfinance
PDIV.TO,2021-08-26,0.052,7.585,8.227,monthly,yfinance
PDIV.TO,2021-09-24,0.052,7.416,8.414,monthly,yfinance
PDIV.TO,2021-10-26,0.052,7.513,8.305,monthly,yfinance
PDIV.TO,2021-12-24,0.052,7.701,8.103,monthly,yfinance
PDIV.TO,2022-01-26,0.052,7.571,8.242,monthly,yfinance
PDIV.TO,2022-02-23,0.052,7.642,8.166,monthly,yfinance
PDIV.TO,2022-03-28,0.052,7.901,7.898,monthly,yfinance
PDIV.TO,2022-04-26,0.052,7.819,7.981,monthly,yfinance
PDIV.TO,2022-05-26,0.052,7.617,8.193,monthly,yfinance
PDIV.TO,2022-06-27,0.052,7.279,8.572,monthly,yfinance
PDIV.TO,2022-07-26,0.052,7.381,8.455,monthly,yfinance
PDIV.TO,2022-08-26,0.052,7.654,8.153,monthly,yfinance
PDIV.TO,2022-09-27,0.052,7.16,8.715,monthly,yfinance
PDIV.TO,2022-10-26,0.052,7.342,8.499,monthly,yfinance
PDIV.TO,2022-11-25,0.052,7.692,8.113,monthly,yfinance
PDIV.TO,2022-12-23,0.069,7.414,11.168,monthly,yfinance
PDIV.TO,2023-01-26,0.069,7.671,10.794,monthly,yfinance
PDIV.TO,2023-02-23,0.095,7.615,14.97,monthly,yfinance
PDIV.TO,2023-03-28,0.095,7.478,15.246,monthly,yfinance
PDIV.TO,2023-04-25,0.095,7.729,14.749,monthly,yfinance
PDIV.TO,2023-05-26,0.095,7.543,15.113,monthly,yfinance
PDIV.TO,2023-06-27,0.095,7.578,15.043,monthly,yfinance
PDIV.TO,2023-07-26,0.095,7.76,14.69,monthly,yfinance
PDIV.TO,2023-08-28,0.095,7.593,15.014,monthly,yfinance
PDIV.TO,2023-09-26,0.095,7.493,15.214,monthly,yfinance
PDIV.TO,2023-10-26,0.095,7.33,15.553,monthly,yfinance
PDIV.TO,2023-11-27,0.095,7.543,15.113,monthly,yfinance
PDIV.TO,2023-12-22,0.095,7.718,14.77,monthly,yfinance
PDIV.TO,2024-01-26,0.095,7.821,14.576,monthly,yfinance
PDIV.TO,2024-02-26,0.095,7.942,14.354,monthly,yfinance
PDIV.TO,2024-03-25,0.095,7.98,14.286,monthly,yfinance
PDIV.TO,2024-04-25,0.095,7.908,14.417,monthly,yfinance
PDIV.TO,2024-05-29,0.095,7.937,14.364,monthly,yfinance
PDIV.TO,2024-06-26,0.095,8.01,14.232,monthly,yfinance
PDIV.TO,2024-07-29,0.095,8.198,13.906,monthly,yfinance
PDIV.TO,2024-08-28,0.095,8.361,13.635,monthly,yfinance
PDIV.TO,2024-09-26,0.095,8.562,13.315,monthly,yfinance
PDIV.TO,2024-10-29,0.095,8.693,13.115,monthly,yfinance
PDIV.TO,2024-11-27,0.095,8.761,13.012,monthly,yfinance
PDIV.TO,2024-12-27,0.095,8.6,13.256,monthly,yfinance
PDIV.TO,2025-01-29,0.095,8.772,12.996,monthly,yfinance
PDIV.TO,2025-01-30,0.015,8.786,2.049,weekly,yfinance
PDIV.TO,2025-02-26,0.095,8.791,12.968,monthly,yfinance
PDIV.TO,2025-03-27,0.095,8.853,12.878,monthly,yfinance
PDIV.TO,2025-04-28,0.095,8.685,13.126,monthly,yfinance
PDIV.TO,2025-05-28,0.095,8.894,12.818,monthly,yfinance
PDIV.TO,2025-06-26,0.095,9.007,12.657,monthly,yfinance
PDIV.TO,2025-07-29,0.095,9.18,12.418,monthly,yfinance
PDV.TO,2007-10-29,0.175344,4.224,49.817,monthly,yfinance
PDV.TO,2007-11-28,0.175344,4.072,51.676,monthly,yfinance
PDV.TO,2007-12-27,0.170237,4.09,49.947,monthly,yfinance
PDV.TO,2008-01-29,0.170237,3.637,56.175,monthly,yfinance
PDV.TO,2008-02-27,0.16513,3.669,54.015,monthly,yfinance
PDV.TO,2008-03-27,0.154916,3.293,56.458,monthly,yfinance
PDV.TO,2008-04-28,0.154916,3.428,54.235,monthly,yfinance
PDV.TO,2008-05-28,0.142999,3.66,46.884,monthly,yfinance
PDV.TO,2008-06-26,0.142999,3.56,48.199,monthly,yfinance
PDV.TO,2008-07-29,0.142999,3.324,51.62,monthly,yfinance
PDV.TO,2008-08-27,0.142999,3.328,51.558,monthly,yfinance
PDV.TO,2008-09-26,0.142999,3.172,54.098,monthly,yfinance
PDV.TO,2008-10-29,0.134487,2.327,69.366,monthly,yfinance
PDV.TO,2008-11-26,0.127678,1.047,146.399,monthly,yfinance
PDV.TO,2009-05-27,0.107249,2.114,60.886,semi-annual,yfinance
PDV.TO,2009-06-26,0.107249,2.069,62.195,monthly,yfinance
PDV.TO,2009-07-29,0.107249,2.263,56.865,monthly,yfinance
PDV.TO,2009-08-27,0.107249,2.438,52.799,monthly,yfinance
PDV.TO,2009-09-28,0.107249,2.462,52.277,monthly,yfinance
PDV.TO,2009-10-28,0.107249,2.482,51.859,monthly,yfinance
PDV.TO,2009-11-26,0.107249,2.52,51.069,monthly,yfinance
PDV.TO,2009-12-29,0.107249,2.7,47.664,monthly,yfinance
PDV.TO,2010-01-27,0.107249,2.644,48.668,monthly,yfinance
PDV.TO,2010-02-24,0.107249,2.737,47.016,monthly,yfinance
PDV.TO,2010-03-29,0.107249,3.153,40.816,monthly,yfinance
PDV.TO,2010-04-28,0.107249,3.007,42.797,monthly,yfinance
PDV.TO,2010-05-27,0.107249,2.833,45.424,monthly,yfinance
PDV.TO,2010-06-28,0.107249,2.681,48.007,monthly,yfinance
PDV.TO,2010-07-28,0.107249,2.813,45.746,monthly,yfinance
PDV.TO,2010-08-27,0.107249,2.623,49.058,monthly,yfinance
PDV.TO,2010-09-28,0.107249,2.953,43.586,monthly,yfinance
PDV.TO,2010-10-27,0.107249,2.896,44.439,monthly,yfinance
PDV.TO,2010-11-26,0.107249,3.025,42.54,monthly,yfinance
PDV.TO,2010-12-29,0.107249,3.181,40.463,monthly,yfinance
PDV.TO,2011-01-27,0.107249,3.334,38.606,monthly,yfinance
PDV.TO,2011-02-24,0.107249,3.495,36.82,monthly,yfinance
PDV.TO,2011-03-29,0.107249,3.501,36.757,monthly,yfinance
PDV.TO,2011-04-27,0.107249,3.494,36.832,monthly,yfinance
PDV.TO,2011-05-27,0.107249,3.634,35.414,monthly,yfinance
PDV.TO,2011-06-28,0.107249,3.453,37.275,monthly,yfinance
PDV.TO,2011-07-27,0.107249,3.182,40.447,monthly,yfinance
PDV.TO,2011-08-29,0.107249,2.998,42.927,monthly,yfinance
PDV.TO,2011-09-28,0.107249,2.982,43.157,monthly,yfinance
PDV.TO,2011-10-27,0.107249,3.233,39.811,monthly,yfinance
PDV.TO,2011-11-28,0.107249,2.847,45.204,monthly,yfinance
PDV.TO,2011-12-28,0.107249,2.766,46.531,monthly,yfinance
PDV.TO,2012-01-27,0.107249,3.312,38.853,monthly,yfinance
PDV.TO,2012-02-27,0.107249,3.314,38.834,monthly,yfinance
PDV.TO,2012-03-28,0.107249,3.506,36.713,monthly,yfinance
PDV.TO,2012-04-26,0.107249,3.296,39.046,monthly,yfinance
PDV.TO,2012-05-29,0.107249,2.926,43.981,monthly,yfinance
PDV.TO,2012-06-27,0.107249,2.543,50.613,monthly,yfinance
PDV.TO,2012-07-27,0.107249,2.678,48.061,monthly,yfinance
PDV.TO,2012-08-29,0.107249,2.879,44.699,monthly,yfinance
PDV.TO,2012-09-26,0.107249,3.058,42.08,monthly,yfinance
PDV.TO,2012-10-29,0.107249,2.845,45.241,monthly,yfinance
PDV.TO,2012-11-28,0.107249,2.918,44.098,monthly,yfinance
PDV.TO,2012-12-27,0.107249,3.098,41.544,monthly,yfinance
PDV.TO,2013-01-29,0.107249,3.374,38.142,monthly,yfinance
PDV.TO,2013-02-26,0.107249,3.45,37.304,monthly,yfinance
PDV.TO,2013-03-26,0.107249,3.49,36.88,monthly,yfinance
